id,name,link,link_image
96544,Wedding Ring Bright Nature 4 mm,https://www.glamira.com/bright-nature-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191004-U-1/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
96542,Women's Ring Bright Love 3 mm,https://www.glamira.com/women-s-ring-bright-love-3-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191003-U-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w3/profile/prA/surface/polished.jpg
96546,Men's Ring Bright Youth 4 mm,https://www.glamira.com/men-s-ring-bright-youth-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191005-U1-MEN/alloycolour/white/width/w4/profile/prB/surface/polished.jpg
96545,Wedding Ring Bright Love 4 mm,https://www.glamira.com/bright-love-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191003-U/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
96547,Men's Ring Bright Nature 4 mm,https://www.glamira.com/men-s-ring-bright-nature-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191004-U-1-MEN/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
96548,Men's Ring Bright Love 4 mm,https://www.glamira.com/men-s-ring-bright-love-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191003-U-MEN/alloycolour/yellow/width/w4/profile/prA/surface/polished.jpg
96549,Women's Ring Bright Youth 4 mm,https://www.glamira.com/women-s-ring-bright-youth-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191005-U1-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w4/profile/prB/surface/polished.jpg
96551,Women's Ring Bright Love 4 mm,https://www.glamira.com/women-s-ring-bright-love-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191003-U-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
96554,Wedding Ring Bright Love 5 mm,https://www.glamira.com/bright-love-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191003-U/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96550,Women's Ring Bright Nature 4 mm,https://www.glamira.com/women-s-ring-bright-nature-4-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191004-U-1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
96553,Wedding Ring Bright Nature 5 mm,https://www.glamira.com/bright-nature-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191004-U-1/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96552,Wedding Ring Bright Youth 5 mm,https://www.glamira.com/bright-youth-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191005-U1/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w5/profile/prB/surface/polished_verticalline.jpg
96555,Men's Ring Bright Youth 5 mm,https://www.glamira.com/men-s-ring-bright-youth-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191005-U1-MEN/alloycolour/white/width/w5/profile/prB/surface/polished_verticalline.jpg
96557,Men's Ring Bright Love 5 mm,https://www.glamira.com/men-s-ring-bright-love-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191003-U-MEN/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96556,Men's Ring Bright Nature 5 mm,https://www.glamira.com/men-s-ring-bright-nature-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191004-U-1-MEN/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96559,Women's Ring Bright Nature 5 mm,https://www.glamira.com/women-s-ring-bright-nature-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191004-U-1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96560,Women's Ring Bright Love 5 mm,https://www.glamira.com/women-s-ring-bright-love-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191003-U-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prA/surface/polished.jpg
96563,Wedding Ring Bright Love 6 mm,https://www.glamira.com/bright-love-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191003-U/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w6/profile/prA/surface/polished.jpg
96561,Wedding Ring Bright Youth 6 mm,https://www.glamira.com/bright-youth-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191005-U1/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prA/surface/polished_sandy.jpg
96562,Wedding Ring Bright Nature 6 mm,https://www.glamira.com/bright-nature-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191004-U-1/womenstone/diamond-zirconia_AAAAA/alloycolour/white_red/width/w6/profile/prA/surface/polished.jpg
96558,Women's Ring Bright Youth 5 mm,https://www.glamira.com/women-s-ring-bright-youth-5-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191005-U1-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w5/profile/prB/surface/polished_verticalline.jpg
96564,Men's Ring Bright Youth 6 mm,https://www.glamira.com/men-s-ring-bright-youth-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191005-U1-MEN/alloycolour/white/width/w6/profile/prA/surface/polished_sandy.jpg
96565,Men's Ring Bright Nature 6 mm,https://www.glamira.com/men-s-ring-bright-nature-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191004-U-1-MEN/alloycolour/white/width/w6/profile/prA/surface/polished.jpg
96566,Men's Ring Bright Love 6 mm,https://www.glamira.com/men-s-ring-bright-love-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191003-U-MEN/alloycolour/white/width/w6/profile/prA/surface/polished.jpg
96569,Women's Ring Bright Love 6 mm,https://www.glamira.com/women-s-ring-bright-love-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191003-U-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w6/profile/prA/surface/polished.jpg
96568,Women's Ring Bright Nature 6 mm,https://www.glamira.com/women-s-ring-bright-nature-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191004-U-1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prA/surface/polished.jpg
96567,Women's Ring Bright Youth 6 mm,https://www.glamira.com/women-s-ring-bright-youth-6-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191005-U1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prA/surface/polished_sandy.jpg
96573,Bright Youth 10 mm,https://www.glamira.com/bright-youth-10-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191005-U1/womenstone/diamond-Brillant_AAA/alloycolour/yellow/width/w10/profile/prA/surface/polished.jpg
96571,Men's Ring Bright Youth 8 mm,https://www.glamira.com/catalog/product/view/id/96571,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191005-U1-MEN/alloycolour/white/width/w8/profile/prB/surface/polished.jpg
96570,Bright Youth 8 mm,https://www.glamira.com/bright-youth-8-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-C191005-U1/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w8/profile/prB/surface/polished.jpg
96572,Women's Ring Bright Youth 8 mm,https://www.glamira.com/women-s-ring-bright-youth-8-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191005-U1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w8/profile/prB/surface/polished.jpg
96574,Men's Ring Bright Youth 10 mm,https://www.glamira.com/men-s-ring-bright-youth-10-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-C191005-U1-MEN/alloycolour/yellow/width/w10/profile/prA/surface/polished.jpg
96575,Women's Ring Bright Youth 10 mm,https://www.glamira.com/women-s-ring-bright-youth-10-mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191005-U1-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/red_white/width/w10/profile/prA/surface/polished.jpg
96578,Men's Ring Alluring Capacity 8mm,https://www.glamira.com/men-s-ring-alluring-capacity-8mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-T10000-MEN/alloycolour/white/width/w8/profile/prB/surface/polished_icematte.jpg
96576,Alluring Capacity 8mm,https://www.glamira.com/alluring-capacity-8mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-T10000/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w8/profile/prB/surface/polished_icematte.jpg
96577,Women's Ring Alluring Capacity 8mm,https://www.glamira.com/women-s-ring-alluring-capacity-8mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-T10000-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prB/surface/polished_icematte.jpg
96583,Men's Ring Alluring Vision 3mm,https://www.glamira.com/men-s-ring-alluring-vision-3mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-T10470-MEN/alloycolour/white/width/w3/profile/prA/surface/polished_horizantly.jpg
96585,Women's Ring White Feather 6mm,https://www.glamira.com/women-s-ring-white-feather-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-T12130-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/yellow_white/width/w6/profile/prA/surface/polished.jpg
96586,Men's Ring White Feather 6mm,https://www.glamira.com/men-s-ring-white-feather-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-T12130-MEN/alloycolour/white/width/w6/profile/prA/surface/polished.jpg
96584,Alluring Vision 3mm,https://www.glamira.com/alluring-vision-3mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-T10470/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w3/profile/prA/surface/polished_horizantly.jpg
96588,GLAMIRA Ring Anuca,https://www.glamira.com/glamira-ring-anuca.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/layer-anuca/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg
96587,Wedding Ring White Feather 6mm,https://www.glamira.com/white-feather-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-T12130/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w6/profile/prA/surface/polished.jpg
96589,Engagement Ring Sretno,https://www.glamira.com/glamira-ring-sretno.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/sretno-n/diamond/emerald_AA/alloycolour/yellow.jpg
96590,Engagement Ring Solis,https://www.glamira.com/glamira-ring-solis.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Solis/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg
96595,Men's Ring Adore Queen 6mm,https://www.glamira.com/men-s-ring-adore-queen-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-e10000_1-men/alloycolour/white_red/accent/black/width/w6/profile/prA/surface/polished.jpg
96591,GLAMIRA Ring Shannan,https://www.glamira.com/glamira-ring-shannan.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Shannan/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96592,Engagement Ring Simone,https://www.glamira.com/glamira-ring-simone.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Simone/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96594,Women's Ring Adore Queen 6mm,https://www.glamira.com/women-s-ring-adore-queen-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-e10000_1-women/womenstone/diamond-zirconia_AAAAA/alloycolour/white_red/accent/black/width/w6/profile/prA/surface/polished.jpg
96598,Engagement Ring Rasia,https://www.glamira.com/glamira-ring-rasia.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Rasia/diamond/emerald_AAA/alloycolour/yellow_white.jpg
96597,Engagement Ring Salbatora,https://www.glamira.com/glamira-ring-salbatora.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/salbatora0035-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96596,Engagement Ring Sencillo,https://www.glamira.com/glamira-ring-sencillo.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/sencillo-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/yellow.jpg
96599,Wedding Ring Adore Queen 6mm,https://www.glamira.com/adore-queen-6mm.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-e10000_1/womenstone/diamond-zirconia_AAAAA/alloycolour/red_white/accent/black/width/w6/profile/prA/surface/polished.jpg
96600,GLAMIRA Ring Abagale,https://www.glamira.com/glamira-ring-abagale.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Abagalev1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96602,Engagement Ring Adoray,https://www.glamira.com/glamira-ring-adoray.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/layer-adoray1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
96601,Engagement Ring Adamaris,https://www.glamira.com/glamira-ring-adamaris.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/adamaris-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96603,Engagement Ring Afilado,https://www.glamira.com/glamira-ring-afilado.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/afilado036-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96605,Engagement Ring Alidia,https://www.glamira.com/glamira-ring-alidia.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/layer-alidia1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96604,Engagement Ring Afrodille,https://www.glamira.com/glamira-ring-afrodille.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/afrodille036-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
96608,GLAMIRA Ring Afreen,https://www.glamira.com/glamira-ring-afreen.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Arcov1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
96606,Engagement Ring Alma,https://www.glamira.com/glamira-ring-alma.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Almav1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/red.jpg
96607,Engagement Ring Aluz,https://www.glamira.com/glamira-ring-aluz.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Aluzv1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96612,Engagement Ring Jaluite,https://www.glamira.com/glamira-ring-jaluite.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Blossamv1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red_white.jpg
96614,Engagement Ring Buena,https://www.glamira.com/glamira-ring-buena.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/buena-nr/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96615,Engagement Ring Callia,https://www.glamira.com/glamira-ring-callia.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Calliav1/diamond/blackdiamond_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96609,GLAMIRA Ring Armanie,https://www.glamira.com/glamira-ring-armanie.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Armaniev1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96616,Engagement Ring Cannoli,https://www.glamira.com/glamira-ring-cannoli.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/nlp022/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96610,Engagement Ring Azure,https://www.glamira.com/glamira-ring-azure.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Azurev1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg
96621,Engagement Ring Cotta,https://www.glamira.com/glamira-ring-cotta.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Cottav1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/yellow_white.jpg
96613,GLAMIRA Ring Bolagna,https://www.glamira.com/glamira-ring-bolagna.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/bolagna-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96618,Engagement Ring Maloelap,https://www.glamira.com/glamira-ring-maloelap.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/maloelap-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96617,Engagement Ring Carameleta,https://www.glamira.com/glamira-ring-carameleta.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/carameleta-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96619,Engagement Ring Clarinda,https://www.glamira.com/glamira-ring-clarinda.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Clarindav1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96622,Engagement Ring Dante,https://www.glamira.com/glamira-ring-dante.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/dante-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96623,GLAMIRA Ring Darci,https://www.glamira.com/glamira-ring-darci.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Darciv1/diamond/blackdiamond_AAA/alloycolour/white.jpg
96624,GLAMIRA Ring Diell,https://www.glamira.com/glamira-ring-diell.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Diellv1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
96630,Engagement Ring Resi,https://www.glamira.com/glamira-ring-resi.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/resi-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96629,Engagement Ring Enero,https://www.glamira.com/glamira-ring-enero.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/enero-n/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96625,Engagement Ring Dorina,https://www.glamira.com/glamira-ring-dorina.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Dorinav1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white_red.jpg
96628,Engagement Ring Rena,https://www.glamira.com/glamira-ring-rena.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/rena-n/diamond/emerald_AA/stone2/labdiamond_AAAA/alloycolour/white.jpg
96636,Engagement Ring Rosalind,https://www.glamira.com/glamira-ring-rosalind.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/rosalind-n/diamond/ruby_AA/alloycolour/red.jpg
96626,GLAMIRA Ring Edera,https://www.glamira.com/glamira-ring-edera.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Ederav1/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96632,Engagement Ring Felicidad,https://www.glamira.com/glamira-ring-felicidad.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/felicidad-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96631,Engagement Ring Federica,https://www.glamira.com/glamira-ring-federica.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/layer-federica05crt/diamond/lab-grown-diamond_AAA/alloycolour/white.jpg
96634,Engagement Ring Prenia,https://www.glamira.com/glamira-ring-prenia.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Prenia/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96627,GLAMIRA Ring Elsa,https://www.glamira.com/glamira-ring-elsa.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Elsav1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96635,Engagement Ring Fuego,https://www.glamira.com/glamira-ring-fuego.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/fuego-n/diamond/ruby_AA/stone2/labdiamond_AAAA/stone3/labdiamond_AAAA/alloycolour/yellow_white.jpg
96637,GLAMIRA Ring Furaha,https://www.glamira.com/glamira-ring-furaha.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Furahav1/diamond/pink-tourmaline_AAA/alloycolour/red.jpg
96638,Engagement Ring Gaspara,https://www.glamira.com/glamira-ring-gaspara.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gaspara-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/red_white.jpg
96639,Engagement Ring Halette,https://www.glamira.com/glamira-ring-halette.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/halette-n1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96641,Engagement Ring Hibiscus,https://www.glamira.com/glamira-ring-hibiscus.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Hibiscusv1/diamond/diamond-Brillant_AAA/alloycolour/red_white.jpg
96643,GLAMIRA Ring Elugelap,https://www.glamira.com/glamira-ring-elugelap.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Elugelapv1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg
96642,Engagement Ring Jueves,https://www.glamira.com/glamira-ring-jueves.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/jueves-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96644,Engagement Ring Ponevus,https://www.glamira.com/glamira-ring-ponevus.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Ponevus/diamond/rose-quartz_AAA/alloycolour/white.jpg
96645,Engagement Ring Onella,https://www.glamira.com/glamira-ring-onella.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/onella-n1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96646,GLAMIRA Ring Balena,https://www.glamira.com/glamira-ring-balena.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Balena/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
96648,Engagement Ring Lavem,https://www.glamira.com/glamira-ring-lavem.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/lavem-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96647,Engagement Ring Larina,https://www.glamira.com/glamira-ring-larina.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Larinav1/diamond/lab-grown-diamond_AAA/alloycolour/white.jpg
96649,GLAMIRA Ring Uliga,https://www.glamira.com/glamira-ring-uliga.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Uliga/diamond/ruby_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96650,GLAMIRA Ring Mildy,https://www.glamira.com/glamira-ring-mildy.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Mildy/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96652,GLAMIRA Ring Madora,https://www.glamira.com/glamira-ring-madora.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Madorav1/diamond/lab-grown-diamond_AAA/alloycolour/red.jpg
96651,GLAMIRA Ring Lexina,https://www.glamira.com/glamira-ring-lexina.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/lexina-nr/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96657,GLAMIRA Ring Marilis,https://www.glamira.com/glamira-ring-marilis.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Marilisv1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
96654,Engagement Ring Malus,https://www.glamira.com/glamira-ring-malus.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/malus-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96655,Engagement Ring Marea,https://www.glamira.com/glamira-ring-marea.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Mareav1/diamond/ruby_AA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg
96653,Engagement Ring Mabelle,https://www.glamira.com/glamira-ring-mabelle.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/mabelle062-n/diamond/fire-opal_AAA/stone2/diamond-Swarovsky_AAAAA/stone3/diamond-Swarovsky_AAAAA/alloycolour/white.jpg
96656,Engagement Ring Aletta,https://www.glamira.com/glamira-ring-aletta.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/aletta-n/diamond/topaz-Blue_AAA/stone2/diamond-Swarovsky_AAAAA/stone3/diamond-Swarovsky_AAAAA/alloycolour/white_red.jpg
96658,Engagement Ring Mavra,https://www.glamira.com/glamira-ring-mavra.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/mavra-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
96661,GLAMIRA Ring Miercoles,https://www.glamira.com/glamira-ring-miercoles.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Miercolesv1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96659,GLAMIRA Ring Merida,https://www.glamira.com/glamira-ring-merida.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Meridav1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96660,Engagement Ring Melantha,https://www.glamira.com/glamira-ring-melantha.html,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Melanthav1/diamond/lab-grown-diamond_AAA/alloycolour/red.jpg
